foodCategory,images,rating,visitReviewCount,blogReviewCount,review
영화관,"['""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210720_111%2F1626779253091R3jIM_JPEG%2FDj6PIMYrG2OwpJlQNJY6wn9R.jpg""', '""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210720_123%2F1626779264564weuFP_JPEG%2FbjSL935bPCOHWLrfRbyyOuDz.jpg""', '""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210720_68%2F1626779277838iH1yT_JPEG%2F0GmRQTaNHvLfevrcJv6-6tR7.jpg""']",x,363,198,"['', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
x,x,x,x,x,x
x,x,x,x,x,x
x,x,x,x,x,x
x,x,x,x,x,x
브런치,"['""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20221216_141%2F1671177057826LNbX1_JPEG%2F087E8C11-888F-4C69-940D-CF3327F46616.jpeg""', '""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20221216_245%2F1671177057674VePgz_JPEG%2F9FD06DA4-BF65-410B-9543-EB298BC5AF11.jpeg""', '""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20221216_126%2F1671177058672NgkDJ_JPEG%2FB2DDCEC1-7655-4EA8-9FA2-0D2301545256.jpeg""']",x,110,153,"['', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
x,x,x,x,x,x
x,x,x,x,x,x
x,x,x,x,x,x
PC방,[],x,98,15,"['', '', '', '', '', '', '', '', '', '']"
x,x,x,x,x,x
x,x,x,x,x,x
x,x,x,x,x,x
x,x,x,x,x,x
x,x,x,x,x,x
x,x,x,x,x,x
x,x,x,x,x,x
베이커리,"['""https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20231011_299%2F1697034803411goO3z_JPEG%2F20220311_162018.jpg""']",x,210,35,"['', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
x,x,x,x,x,x
x,x,x,x,x,x
x,x,x,x,x,x
x,x,x,x,x,x
"카페,디저트","['""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230504_171%2F1683170981519prHSk_JPEG%2FScreenHunter_17_Apr._25_20.40.jpg""', '""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230504_49%2F1683171004737qKaKG_JPEG%2FScreenHunter_17_Apr._25_20.45.jpg""', '""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230504_137%2F1683171012697x609V_JPEG%2FScreenHunter_18_Apr._25_20.45.jpg""']",4.53,92,30,"['', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
x,x,x,x,x,x
x,x,x,x,x,x
"키즈카페,실내놀이터","['""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fnaverbooking-phinf.pstatic.net%2F20230626_159%2F1687783947884Ge6Vo_JPEG%2F%25B6%25F3%25C0%25CC%25BE%25F0_%25B7%25CE%25B0%25ED_%25C3%25D6%25C1%25BE.""', '""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fnaverbooking-phinf.pstatic.net%2F20230712_160%2F168908942568938KQa_JPEG%2FIMG_3803.jpg""', '""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fnaverbooking-phinf.pstatic.net%2F20230712_281%2F1689089456117S43g0_JPEG%2FIMG_3800.jpg""']",x,39,10,"['', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
"카페,디저트","['""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220723_213%2F1658551148456BQau8_JPEG%2F20220305_134607.jpg""', '""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220723_161%2F1658551148460z9V4s_JPEG%2F20211216_163250.jpg""', '""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220723_203%2F1658551147663kQMD1_JPEG%2F20211012_114125.jpg""']",4.47,42,9,"['', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
x,x,x,x,x,x
x,x,x,x,x,x
x,x,x,x,x,x
x,x,x,x,x,x
x,x,x,x,x,x
x,x,x,x,x,x
"카페,디저트","['""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230702_39%2F1688269055650RWmG8_JPEG%2FIMG_4830.jpeg""', '""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200905_211%2F1599274942825aQyCX_JPEG%2FrtcufAUyQH3n8EGFbwpFMitf.jpg""', '""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200907_132%2F1599460556481pymgT_JPEG%2F7vxCng-_UmeDzzBTPhJSabBV.jpg""']",x,777,45,"['', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
x,x,x,x,x,x
"카페,디저트","['""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20221016_294%2F16659227295572LWsj_JPEG%2FIMG_20220814_130331_538.jpg""', '""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20221016_178%2F1665922759634CW5rI_JPEG%2FIMG_20220902_113827_248.jpg""', '""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20221016_242%2F1665922759633Kbqmk_JPEG%2FIMG_20220829_094502_113.jpg""']",x,50,33,"['', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
x,x,x,x,x,x
카페,"['""https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200728_218%2F1595922237729QOLrR_JPEG%2FEZTZemHKOvJ1zvHudIrNGulG.jpg""']",4.36,250,10,"['', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
카페,"['""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20240103_297%2F1704241881526AIzwR_JPEG%2F1._%25B4%25F5%25BA%25A5%25C6%25BC_%25C4%25BF%25C7%25C7_BI.jpg""', '""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20240103_24%2F170424188493451YIB_JPEG%2F2._%25BD%25BA%25C6%25E4%25BC%25C8%25C6%25BC.jpg""', '""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20240103_229%2F1704241887740v4BKg_PNG%2F3._%25B5%25F0%25C4%25AB%25C6%25E4%25C0%25CE.png""']",4.68,249,4,"['', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
x,x,x,x,x,x
카페,"['""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20201030_69%2F1604043760678716Vw_JPEG%2FyI4DjtKxVrATqjEOLJiVKM4W.jpeg.jpg""', '""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20201030_103%2F1604043819898l9qax_JPEG%2FNq_K0hFHrxLfjwJtLEJxDzez.jpeg.jpg""', '""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20201030_215%2F1604043770130i84xY_JPEG%2F42whIU2YqArvP4-72mDGnsRV.jpeg.jpg""']",4.38,1184,209,"['', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
PC방,"['""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200710_263%2F1594375863423UYw8p_JPEG%2FVzkCZgy8rRfX7YRvT4X6BqRl.jpg""', '""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200710_76%2F1594375987398Ug5D6_JPEG%2F9FrRFhlLl1jfO74LRTar8mt3.jpg""', '""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200710_273%2F1594375990298SWyQH_JPEG%2F-cOzj-EpWB2_xW0kirQNkS4u.jpg""']",x,31,0,"['', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
공방,[],x,31,0,"['', '', '', '', '', '', '', '', '', '']"
"카페,디저트","['""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20231008_155%2F169675449198602XB4_JPEG%2FKakaoTalk_20231008_130815236_02.jpg""', '""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20231008_218%2F1696754494083sLjGh_JPEG%2FKakaoTalk_20231008_130815236.jpg""', '""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20231008_180%2F1696754493763ArWhf_JPEG%2FKakaoTalk_20231008_130815236_01.jpg""']",4.27,5319,2960,"['', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
x,x,x,x,x,x
x,x,x,x,x,x
x,x,x,x,x,x
x,x,x,x,x,x
카페,"['""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230128_215%2F1674875041432AYJk7_JPEG%2F_SN_3077.jpg""', '""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230208_215%2F1675866796339WiMdF_JPEG%2F%25B1%25B3%25C3%25BC_%25B8%25DE%25C0%25CE%25BB%25E7%25C1%25F8.jpg""', '""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230128_163%2F1674875042281ISFvp_JPEG%2F_SN_3058.jpg""']",4.32,706,319,"['', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
"카페,디저트","['""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220420_285%2F1650447941047JClFW_JPEG%2F20220420_184318.jpg""', '""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220420_298%2F1650447940628wXsO4_JPEG%2F20220420_184150.jpg""', '""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220420_27%2F1650447939223EnKaD_JPEG%2F20220420_184109.jpg""']",x,5,5,"['', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
x,x,x,x,x,x
x,x,x,x,x,x
x,x,x,x,x,x
x,x,x,x,x,x
x,x,x,x,x,x
x,x,x,x,x,x
카페,[],4.3,2228,10,"['', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
x,x,x,x,x,x
x,x,x,x,x,x
"카페,디저트","['""https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20201003_277%2F1601696711194YyeG7_JPEG%2FGny4DPPa9BDDL1qNGUa7zviO.jpg""']",4.69,48,12,"['', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
PC방,"['""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20201009_143%2F1602254741109hdISK_JPEG%2FoKX7XkUNEKuxJRvH1yDYteLF.jpg""', '""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20201009_210%2F1602254827763AuP3p_JPEG%2FvaSnPO35eboq7E6X1uswVis5.jpg""', '""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20201009_107%2F1602254860054B4Pr4_JPEG%2FOgiH2A1MH4xaGfZTV5nM34Td.jpg""']",x,11,2,"['', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
"카페,디저트","['""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210106_170%2F1609912786729ff38T_JPEG%2FzAgk052ZNixlqesUa2F_4PUa.jpeg.jpg""', '""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20201106_29%2F1604653608922W8EqX_JPEG%2FrBD4l5xIhH38Z6DD1blCSNPL.jpeg.jpg""', '""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20201128_2%2F1606499381450ASlbg_JPEG%2FeDsVwwHtCK47ZdIkk5NZBIuq.jpeg.jpg""']",4.35,74,7,"['', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
베이커리,"['""https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20231220_56%2F1703062681859K5CYy_JPEG%2F1000014423.jpg""']",x,25,13,"['', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
샌드위치,"['""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200831_265%2F1598853544543cTCbq_JPEG%2FnDCZSi8pTZNZ7YebiAHOJ8RJ.jpg""', '""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200831_80%2F1598853544295l2F1W_JPEG%2FX9EPXX__maraVHJ5CBw4lQqz.jpg""', '""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200831_167%2F15988535615979BboW_JPEG%2F1PiVbVCx4_WNwAeP7MYlpNRm.JPG.jpg""']",4.5,50,4,"['', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
x,x,x,x,x,x
x,x,x,x,x,x
x,x,x,x,x,x
x,x,x,x,x,x
"카페,디저트","['""https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20240226_271%2F1708931021926vvUtM_JPEG%2FIMG_8185.jpeg""']",4.5,50,4,"['', '', '', '', '', '', '', '', '', '']"
x,x,x,x,x,x
x,x,x,x,x,x
카페,"['""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210924_137%2F1632462760883AjQnY_JPEG%2FkLj8gxKY0odiC6ryFmDXrxOF.jpg""', '""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210924_269%2F16324627602822wrTe_JPEG%2FKn_lh492i9gaMg_LJg9tc9kE.jpg""', '""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210924_153%2F1632462760686kfmQk_JPEG%2FDOjRFCeTxgYlroQIC7BcUgMf.jpg""']",4.53,410,12,"['', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
"카페,디저트","['""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210822_282%2F1629609799248vIHBb_JPEG%2FBUtxDLdGohzN1RPHdL76dzq4.jpeg.jpg""', '""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210822_276%2F1629609811613YUJa5_JPEG%2F5D4zH9SkEFlC_l3D6NTZlvdR.jpeg.jpg""']",x,17,10,"['', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
x,x,x,x,x,x
라면,"['""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230625_213%2F1687679473390y0fss_JPEG%2F1687678832395.jpg""', '""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230625_126%2F16876794822848lK7q_JPEG%2F1687678832222.jpg""', '""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230625_269%2F1687679492323LpeXj_JPEG%2F1687678832676.jpg""']",x,38,4,"['', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
x,x,x,x,x,x
x,x,x,x,x,x
x,x,x,x,x,x
x,x,x,x,x,x
케이크전문,"['""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210908_101%2F1631092770688Mu0I2_JPEG%2FWNg9u2PJZz9IjP9oAYMKgPJC.jpg""', '""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230113_155%2F16735947242429vqOf_JPEG%2FD33601A0-BA02-4065-9088-4D0970848022.jpeg""']",x,17,9,"['', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
"카페,디저트","['""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210805_101%2F16281350779816nbPp_JPEG%2FFx2MFbqIQE7aiR7Cd6a8QW0M.jpeg.jpg""', '""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230731_152%2F1690793627702QtqJl_JPEG%2FIMG_3263.jpeg""', '""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230618_214%2F1687076512628mmdS4_JPEG%2F5C63A617-18CD-4FD7-81E1-3C3A8C1F874D.jpeg""']",4.94,117,23,"['', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
돼지고기구이,"['""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20221124_150%2F16692171310159Q4LR_JPEG%2F20220825_183818.jpg""', '""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220506_203%2F1651819644719PhQew_JPEG%2FKakaoTalk_20220506_112840384_14.jpg""', '""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220506_199%2F1651819648929llRii_JPEG%2FKakaoTalk_20220506_112856551_04.jpg""']",x,524,866,"['', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
카페,"['""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20231213_265%2F17024396457191i9oq_PNG%2Flogo_1280.png""', '""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20231213_182%2F1702439654432yQbEb_GIF%2F%25BE%25F7%25C3%25BC%25BB%25E7%25C1%25F82.""', '""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20231213_20%2F170243965756309chM_GIF%2F%25BE%25F7%25C3%25BC%25BB%25E7%25C1%25F83.""']",x,28,4,"['', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
테이크아웃커피,"['""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20231018_296%2F16975896211017gIFM_JPEG%2F76960023-EC8A-4936-A295-0486CA947B0E.jpeg""', '""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20231018_292%2F16975896210454XJOS_JPEG%2F770B4892-7329-43F3-8D19-7EF58809A99D.jpeg""', '""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20231018_225%2F1697589621138L5PMY_JPEG%2F7757CD4F-7200-4350-AA0E-63B17D8B6344.jpeg""']",x,106,153,"['', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
"카페,디저트","['""https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220829_127%2F1661740591730wjtrL_JPEG%2F20220812_185026.jpg""']",4.5,125,13,"['', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
x,x,x,x,x,x
카페,"['""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20231019_189%2F1697706961650aLRlN_JPEG%2FF83C2083-CEE6-42A8-9183-9C124F3E0277.jpeg""', '""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20231019_93%2F1697706961920Ewoi6_JPEG%2F414BEBF2-B320-4594-A453-9532E3073BFC.jpeg""', '""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20231019_101%2F1697706962154Hhwpu_JPEG%2FAEDEDE2D-C2CE-4536-8B89-3D5C9FD871B8.jpeg""']",x,9,6,"['', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
"카페,디저트","['""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230504_64%2F1683177247398N0GJg_JPEG%2F1683166574989.jpg""', '""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20240122_201%2F170591267555675g2D_JPEG%2F1000013366.jpg""', '""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20240122_109%2F1705912691002mwrjv_JPEG%2F1000013228.jpg""']",x,14,5,"['', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
도넛,"['""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210816_71%2F1629093824067iBEWg_JPEG%2FkCpk9K3FPeFO7rCdadPMYg4R.jpg""', '""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210816_298%2F1629093824119rj0Tk_JPEG%2FUfd_EcMtFZkIUIPByi5qF-VH.jpg""', '""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210816_138%2F1629093824070N36f5_JPEG%2Fh6py3E8Sfa6lHk0M1vq2T24Q.jpg""']",4.45,91,6,"['', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
